Date_UTC,MLT,MLAT,GLON,GLAT
1997-03-23 12:49:44,346.00,65.90,167.80,71.10
1997-03-24 10:29:33,328.20,65.50,189.20,68.90
1997-03-25 07:02:11,15.10,65.80,271.50,54.80
1997-03-25 21:26:32,345.50,64.80,9.40,67.30
1997-03-25 22:15:36,302.70,63.80,312.10,57.90
1997-03-26 15:30:18,338.00,63.70,107.90,69.00
1997-03-28 15:05:59,349.70,63.10,128.70,68.90
1997-03-29 09:41:38,6.20,64.40,238.10,58.70
1997-03-29 13:08:46,330.70,66.70,142.20,72.60
1997-03-29 14:37:42,319.60,65.40,102.40,70.70
1997-03-29 17:29:00,358.30,64.50,94.50,69.50
1997-03-29 17:52:06,357.20,64.00,86.30,68.80
1997-04-02 00:50:45,330.10,67.20,302.30,59.30
1997-04-02 01:41:02,322.40,66.30,288.60,56.10
1997-04-02 02:26:35,334.10,66.30,288.90,56.20
1997-04-03 18:59:41,332.90,67.20,35.50,71.30
1997-04-04 04:49:43,339.70,64.50,270.10,53.50
1997-04-04 07:05:15,331.20,67.40,242.60,60.70
1997-04-04 08:12:43,324.90,65.80,222.90,63.40
1997-04-05 03:07:50,350.60,63.70,293.40,54.10
1997-04-05 15:57:07,359.30,68.20,127.50,74.10
1997-04-05 17:00:55,317.30,67.30,56.10,72.00
1997-04-05 23:06:54,331.00,64.40,325.20,61.20
1997-04-06 08:03:07,329.00,66.90,229.30,63.10
1997-04-06 08:41:09,313.70,65.80,204.60,67.00
1997-04-06 11:44:59,315.40,67.30,149.20,73.10
1997-04-06 15:24:07,341.10,64.20,114.40,69.70
1997-04-06 15:59:41,326.60,65.70,87.60,70.70
1997-04-08 11:31:52,314.40,69.80,155.50,75.40
1997-04-09 13:54:53,349.30,66.70,154.80,72.40
1997-04-09 14:39:29,342.20,66.00,130.50,71.90
1997-04-09 17:08:05,352.00,66.40,94.00,71.60
1997-04-10 21:37:27,15.80,63.00,42.70,67.20
1997-04-17 10:31:20,323.40,66.60,184.10,70.50
1997-04-17 16:09:27,342.20,66.00,102.70,71.30
1997-04-18 06:58:10,331.60,69.30,245.50,62.10
1997-04-18 09:41:09,316.90,62.20,187.70,65.90
1997-04-19 20:14:59,356.60,68.60,38.60,72.80
1997-04-20 07:14:19,332.80,69.50,243.50,62.70
1997-04-20 17:33:47,4.70,68.60,100.10,74.10
1997-04-23 16:00:43,347.90,66.40,112.70,72.00
1997-04-25 13:05:03,1.90,66.60,188.20,70.00
1997-04-25 15:11:15,348.90,67.70,131.80,73.60
1997-04-26 11:17:13,334.80,70.40,189.80,73.50
1997-04-27 18:42:37,334.70,69.30,39.70,73.60
1997-04-30 01:00:38,5.60,66.50,330.00,64.00
1997-05-01 17:11:39,346.60,62.80,87.90,67.60
1997-05-02 06:24:32,318.00,65.40,239.50,59.30
1997-05-02 10:44:45,350.10,67.80,212.70,67.50
1997-05-02 21:58:48,350.60,66.80,0.90,68.50
1997-05-02 22:50:56,332.30,67.70,326.70,64.60
1997-05-02 23:12:23,332.30,67.70,322.00,63.70
1997-05-03 03:48:51,306.60,68.90,259.40,59.10
1997-05-03 05:09:12,313.40,69.40,251.20,61.00
1997-05-03 14:36:05,312.00,65.80,98.00,71.00
1997-05-05 01:32:17,337.00,67.40,299.20,58.90
1997-05-05 19:29:28,356.70,68.10,52.50,72.70
1997-05-06 15:52:54,341.80,69.70,109.90,75.50
1997-05-07 07:19:39,320.50,69.70,233.30,65.10
1997-05-08 21:32:54,346.30,67.50,2.10,69.30
1997-05-10 05:36:29,350.60,66.80,270.00,55.90
1997-05-14 15:29:23,322.70,67.10,95.30,72.40
1997-05-14 21:31:52,342.20,66.00,358.90,67.50
1997-05-16 03:54:42,333.50,66.70,274.90,55.70
1997-05-16 13:34:18,352.60,64.30,166.70,69.60
1997-05-16 23:00:51,0.60,66.10,354.80,67.20
1997-05-18 16:55:04,350.10,67.80,97.50,73.20
1997-05-18 17:08:34,349.10,69.80,90.90,75.30
1997-05-20 02:02:52,334.10,69.70,291.80,60.10
1997-05-22 11:49:53,340.60,67.90,184.70,71.60
1997-05-26 12:08:06,312.60,68.40,141.30,74.30
1997-05-26 17:45:26,333.00,66.10,60.40,70.80
1997-05-27 07:07:40,339.20,62.20,246.30,54.60
1997-05-28 05:21:14,347.20,66.00,270.10,55.10
1997-05-30 22:37:22,345.10,67.40,342.10,66.80
1997-05-31 04:24:57,334.60,67.00,271.00,56.10
1997-06-02 07:21:58,8.60,67.90,265.00,57.40
1997-06-03 20:34:20,338.40,68.70,7.30,71.00
1997-06-04 00:20:13,333.50,67.90,308.70,61.20
1997-06-06 00:17:48,343.50,67.80,317.20,62.90
1997-06-06 12:37:02,342.20,66.00,171.50,70.90
1997-06-07 14:35:58,345.20,65.30,139.70,71.20
1997-06-07 15:09:42,319.20,67.90,98.20,73.30
1997-06-08 05:38:47,342.20,67.60,264.50,57.10
1997-06-09 16:19:23,18.90,64.20,145.70,70.10
1997-06-11 01:10:01,306.60,68.90,282.30,58.30
1997-06-12 00:08:01,332.20,69.90,308.80,63.30
1997-06-12 14:35:53,303.10,69.80,89.10,75.20
1997-06-13 13:00:29,315.40,69.40,131.30,75.40
1997-06-13 22:54:01,4.50,67.60,358.90,69.10
1997-06-15 11:19:29,346.60,67.00,199.60,68.90
1997-06-16 11:02:25,356.70,68.10,215.60,67.30
1997-06-17 04:42:16,320.40,69.00,260.00,59.10
1997-06-19 06:27:48,335.80,67.20,252.50,58.50
1997-06-19 22:24:36,357.10,65.00,1.10,66.80
1997-06-22 03:52:30,343.00,66.60,281.10,55.80
1997-06-22 04:31:35,355.50,67.60,282.80,56.90
1997-06-22 07:49:52,352.00,66.40,249.30,58.30
1997-06-23 13:08:54,326.90,68.20,143.60,74.10
1997-06-25 04:03:42,320.50,69.70,265.90,59.20
1997-06-25 05:15:01,331.10,68.60,261.50,58.50
1997-06-25 19:25:05,11.90,66.60,71.60,71.50
1997-06-27 09:06:17,334.10,66.30,219.50,64.70
1997-06-28 02:00:17,337.90,66.40,295.30,57.20
1997-06-28 03:15:44,299.30,70.60,260.40,60.80
1997-06-28 04:46:20,323.70,67.40,261.00,57.30
1997-07-06 05:10:39,343.00,66.60,269.30,55.70
1997-07-06 08:54:57,357.00,65.60,240.70,59.30
1997-07-07 03:17:44,333.00,66.10,280.10,55.20
1997-07-07 10:39:30,345.30,63.20,205.40,64.30
1997-07-07 16:42:35,1.70,64.00,115.20,69.50
1997-07-07 16:51:47,6.50,65.40,117.80,71.10
1997-07-07 20:31:59,349.70,63.10,27.70,66.80
1997-07-07 21:14:55,351.80,63.30,17.10,66.40
1997-07-09 01:17:54,317.40,68.70,288.00,58.60
1997-07-09 03:59:02,335.20,66.50,275.20,55.50
1997-07-10 10:37:22,4.10,65.50,225.90,62.50
1997-07-10 14:49:27,359.30,68.20,157.10,73.80
1997-07-13 08:57:43,19.00,67.40,256.40,58.00
1997-07-15 01:42:54,337.50,70.80,296.80,62.00
1997-07-15 04:55:29,340.10,68.40,269.80,57.60
1997-07-15 05:07:45,334.10,69.70,264.60,59.30
1997-07-17 06:34:27,317.30,68.00,238.40,62.20
1997-07-20 03:46:53,323.20,68.50,269.90,57.70
1997-07-21 02:36:54,340.10,68.40,290.60,58.60
1997-07-21 14:42:39,323.10,71.00,111.70,76.90
1997-07-22 11:35:31,347.30,68.10,197.20,70.30
1997-07-22 16:03:43,316.40,69.10,76.30,74.20
1997-07-23 05:09:13,324.60,69.50,258.50,59.90
1997-07-23 05:36:23,3.50,69.10,277.90,58.20
1997-07-24 13:54:31,348.00,64.50,154.70,70.30
1997-07-24 14:55:51,313.60,68.00,95.20,73.30
1997-07-24 18:02:18,336.40,67.80,57.20,72.50
1997-07-25 04:26:03,326.20,68.60,265.90,58.10
1997-07-25 05:19:25,339.70,68.90,266.10,58.30
1997-07-25 13:25:47,335.20,67.60,148.60,73.40
1997-07-27 10:43:18,321.10,71.80,185.30,75.40
1997-07-27 11:36:50,352.00,70.00,204.50,71.10
1997-07-28 08:05:47,332.20,69.90,233.60,65.30
1997-07-28 08:45:39,335.30,68.80,227.10,65.60
1997-07-28 09:33:29,353.40,70.10,233.10,65.60
1997-07-31 02:17:17,323.40,64.10,283.40,53.30
1997-07-31 08:44:55,327.50,64.10,216.90,63.00
1997-07-31 21:24:13,339.90,65.60,358.90,67.10
1997-08-01 18:39:57,358.10,67.10,70.50,72.00
1997-08-02 12:13:39,342.30,69.20,181.60,73.20
1997-08-03 00:10:02,343.00,66.60,319.60,62.10
1997-08-03 10:32:34,331.30,66.30,193.70,69.10
1997-08-05 07:39:39,0.60,66.60,256.80,57.10
1997-08-06 01:32:59,28.90,68.60,344.20,68.20
1997-08-06 22:29:42,357.90,69.20,357.50,70.50
1997-08-07 13:50:29,340.20,66.80,146.40,72.70
1997-08-07 14:33:52,3.20,67.60,165.20,72.80
1997-08-08 03:42:10,355.80,66.00,290.90,56.10
1997-08-09 06:52:14,352.20,65.90,258.90,56.10
1997-08-09 19:54:24,359.40,67.10,49.10,71.60
1997-08-11 03:17:10,341.40,67.00,285.40,56.50
1997-08-11 06:32:22,350.10,67.80,261.20,57.70
1997-08-11 10:09:30,9.20,66.30,236.10,61.00
1997-08-12 04:37:10,343.20,69.90,274.40,59.00
1997-08-12 15:07:41,0.70,68.20,150.20,74.00
1997-08-13 09:16:11,344.00,65.10,225.40,62.20
1997-08-13 16:10:11,341.40,67.00,102.30,72.40
1997-08-14 03:25:38,338.00,63.70,282.20,52.80
1997-08-14 06:57:50,332.10,62.40,242.80,55.60
1997-08-14 07:07:29,299.80,64.60,213.80,64.10
1997-08-14 21:14:40,4.40,67.10,31.00,71.00
1997-08-15 03:21:16,339.50,66.10,283.60,55.40
1997-08-17 06:59:13,355.30,68.60,260.30,58.70
1997-08-20 21:07:57,4.90,69.10,32.20,73.10
1997-08-21 10:52:53,325.00,68.40,181.70,72.40
1997-08-22 04:35:00,334.60,64.70,269.20,53.80
1997-08-22 13:05:18,346.90,66.50,167.70,71.60
1997-08-29 03:19:15,345.70,66.40,287.90,56.20
1997-08-30 09:11:15,6.50,65.40,244.60,58.20
1997-08-30 09:56:01,4.20,66.00,234.50,61.10
1997-08-30 14:10:33,333.50,65.60,128.40,71.50
1997-08-30 14:54:53,319.00,66.50,98.80,71.80
1997-08-31 02:57:50,352.00,66.40,295.60,57.30
1997-08-31 03:29:17,354.20,67.50,291.70,57.80
1997-08-31 05:03:34,348.90,67.70,273.70,56.70
1997-09-01 01:01:24,333.50,67.90,302.40,60.00
1997-09-01 01:50:02,341.40,67.00,299.80,58.60
1997-09-01 17:04:20,0.70,68.20,105.40,73.80
1997-09-01 19:29:15,341.00,69.10,33.40,73.10
1997-09-01 20:02:12,350.30,70.40,32.80,74.40
1997-09-02 13:33:01,349.30,66.70,162.20,72.10
1997-09-03 01:15:07,337.70,65.30,303.80,57.70
1997-09-03 17:25:34,341.80,67.00,76.80,71.90
1997-09-04 09:48:08,350.40,64.20,223.40,61.70
1997-09-04 10:20:02,355.90,65.50,221.90,63.40
1997-09-04 11:06:28,328.60,66.20,179.10,70.60
1997-09-06 04:51:56,10.40,66.20,289.00,56.10
1997-09-06 06:52:19,348.30,68.70,256.90,59.30
1997-09-06 19:08:19,358.00,68.70,62.50,73.60
1997-09-06 19:37:09,356.70,68.10,51.90,72.70
1997-09-09 02:28:07,347.20,66.00,297.50,57.20
1997-09-09 03:36:12,323.70,67.40,271.50,56.50
1997-09-12 14:34:48,335.70,66.00,122.50,71.80
1997-09-12 15:41:02,316.30,66.90,80.80,71.90
1997-09-13 08:22:27,329.90,68.30,226.80,65.10
1997-09-13 08:54:30,349.40,69.30,236.80,63.90
1997-09-14 01:04:11,344.00,65.10,311.30,59.00
1997-09-14 03:15:16,348.00,64.50,290.30,54.50
1997-09-14 05:05:40,330.10,67.20,261.70,57.00
1997-09-14 09:07:56,338.00,63.70,220.70,61.80
1997-09-14 17:00:49,351.70,63.80,95.80,68.80
1997-09-14 22:19:18,0.60,66.10,10.40,68.70
1997-09-15 00:57:33,342.60,65.50,311.50,59.40
1997-09-15 16:46:22,336.20,65.60,83.10,70.50
1997-09-16 07:03:49,331.20,67.40,242.70,60.70
1997-09-16 07:19:09,344.00,68.90,249.70,60.80
1997-09-16 10:51:21,331.50,70.40,192.60,73.20
1997-09-17 03:11:18,11.10,70.40,305.70,63.20
1997-09-17 07:16:01,347.70,69.70,252.90,61.00
1997-09-18 13:42:41,346.90,64.40,151.00,70.30
1997-09-20 01:42:04,347.00,68.60,305.20,61.30
1997-09-20 06:56:12,318.90,65.80,233.80,61.00
1997-09-20 20:50:51,348.90,67.70,21.30,71.00
1997-09-20 21:29:29,320.50,69.70,335.60,68.00
1997-09-21 07:50:47,327.20,65.20,228.90,61.50
1997-09-21 16:23:42,341.50,65.30,95.60,70.40
1997-09-23 16:01:03,328.50,69.20,86.80,74.50
1997-09-23 21:16:29,336.40,67.80,359.40,69.30
1997-09-25 02:04:14,22.10,69.20,329.90,66.60
1997-09-25 03:12:19,332.80,70.60,280.90,59.90
1997-09-25 04:09:11,348.90,70.40,281.70,59.80
1997-09-25 05:21:34,328.60,71.00,259.10,61.40
1997-09-25 05:51:10,337.80,72.00,260.50,62.20
1997-09-26 21:24:18,21.60,66.00,53.70,70.60
1997-09-27 08:10:37,355.90,65.00,247.40,57.20
1997-09-27 14:47:26,12.00,64.50,163.00,70.00
1997-09-28 04:05:13,351.50,64.30,284.30,53.60
1997-09-28 20:28:33,18.60,67.00,65.70,71.80
1997-09-29 01:03:47,4.50,67.60,329.10,64.90
1997-09-29 02:53:07,320.20,68.30,276.10,57.40
1997-09-29 15:17:32,336.00,69.50,108.90,75.20
1997-09-30 08:14:27,341.80,68.10,237.40,62.60
1997-09-30 09:25:35,326.10,70.50,210.30,70.70
1997-09-30 11:05:18,306.00,70.30,152.00,76.00
1997-09-30 15:31:29,332.90,67.20,100.50,72.60
1997-09-30 23:42:44,352.90,67.50,338.10,66.30
1997-10-01 05:02:35,346.90,66.50,272.40,55.50
1997-10-01 08:02:17,344.40,64.60,240.00,58.40
1997-10-03 07:14:48,344.50,66.30,249.30,58.20
1997-10-03 10:53:56,344.40,64.60,199.70,66.60
1997-10-04 00:21:05,13.70,65.40,352.70,66.30
1997-10-04 16:37:30,337.90,69.20,85.80,74.50
1997-10-04 22:05:38,348.30,68.70,358.60,70.10
1997-10-07 00:48:50,1.90,67.10,331.10,64.80
1997-10-07 05:17:28,14.00,65.90,286.90,55.50
1997-10-07 16:21:06,337.70,65.30,91.00,70.30
1997-10-08 11:01:40,329.40,67.60,181.50,71.70
1997-10-08 14:38:10,348.00,64.50,132.40,70.40
1997-10-09 02:43:18,279.70,70.20,253.30,61.50
1997-10-10 03:25:06,4.10,65.50,299.70,57.10
1997-10-17 08:21:56,348.30,68.70,240.60,62.50
1997-10-17 09:34:18,344.70,67.90,222.60,65.60
1997-10-17 12:46:53,336.80,66.20,152.90,72.00
1997-10-18 06:18:55,326.50,69.40,247.50,61.70
1997-10-19 15:09:24,337.60,68.00,110.40,73.70
1997-10-19 17:20:49,2.00,68.10,101.20,73.60
1997-10-20 07:52:22,313.50,68.70,217.70,67.40
1997-10-23 10:05:10,354.30,67.00,223.30,64.60
1997-10-27 16:54:04,358.10,66.60,104.10,72.00
1997-10-27 18:49:49,338.20,64.80,50.30,69.20
1997-10-28 08:43:20,333.50,66.70,222.40,64.50
1997-10-28 12:41:56,345.50,64.80,163.70,70.20
1997-10-28 13:35:27,330.90,65.60,127.70,71.50
1997-10-31 16:29:57,341.40,68.60,91.30,73.90
1997-11-05 13:56:23,334.00,64.00,123.50,69.70
1997-11-06 04:02:20,352.30,65.40,285.20,54.90
1997-11-07 15:53:07,349.40,61.00,109.30,66.30
1997-11-09 05:01:59,345.70,67.00,271.20,56.10
1997-11-10 05:18:49,1.70,64.00,278.30,52.90
1997-11-10 13:09:51,328.50,64.40,130.30,70.30
1997-11-11 10:40:45,323.40,64.10,174.20,69.00
1997-11-12 06:22:49,332.50,68.80,250.00,60.60
1997-11-14 05:51:45,330.10,67.20,253.00,58.40
1997-11-14 16:49:51,334.60,64.70,79.10,69.50
1997-11-16 13:44:50,334.10,65.10,126.30,70.90
1997-11-16 23:06:39,14.20,64.30,20.80,67.60
1997-11-17 04:54:15,16.40,64.00,292.10,54.20
1997-11-17 05:32:53,352.50,64.90,270.10,53.90
1997-11-17 11:49:28,337.50,66.90,171.30,71.80
1997-11-18 20:03:19,333.50,66.70,23.20,70.10
1997-11-19 16:53:54,356.80,67.60,102.50,73.10
1997-11-22 14:08:00,345.60,60.50,131.20,66.40
1997-11-23 03:42:41,317.60,61.10,266.40,50.30
1997-11-23 22:36:07,345.20,65.30,354.60,66.40
1997-11-24 16:45:14,344.00,65.10,90.30,70.10
1997-11-26 13:52:39,331.10,68.60,121.30,74.50
1997-11-30 02:45:36,328.90,69.90,283.30,59.40
1997-12-01 12:14:53,325.40,69.10,146.60,74.90
1997-12-02 11:54:08,348.40,66.10,182.20,70.20
1997-12-02 19:34:18,358.10,67.10,62.20,71.90
1997-12-03 16:16:55,336.00,69.50,87.30,74.90
1997-12-03 22:29:12,343.90,67.30,353.60,68.20
1997-12-03 23:39:44,317.50,70.10,309.30,63.60
1997-12-04 10:10:42,333.50,69.00,200.40,70.80
1997-12-05 04:31:48,342.30,70.80,273.90,60.00
1997-12-05 07:58:19,318.30,68.30,217.90,67.00
1997-12-05 18:41:16,355.70,66.50,74.00,71.40
1997-12-05 20:04:04,324.20,68.80,10.10,71.30
1997-12-05 20:50:30,336.40,67.80,12.60,70.50
1997-12-07 08:35:20,338.40,68.70,227.90,65.30
1997-12-07 09:38:04,334.10,69.70,210.70,69.80
1997-12-07 11:05:09,342.30,69.20,194.40,71.80
1997-12-07 12:41:17,336.70,70.10,153.90,75.70
1997-12-07 13:44:27,338.90,71.00,135.80,77.00
1997-12-08 07:05:27,343.60,69.40,249.20,61.40
1997-12-09 11:32:21,344.40,68.40,186.90,71.90
1997-12-09 18:35:23,352.70,68.00,71.40,73.00
1997-12-09 19:07:54,346.70,69.10,54.30,73.80
1997-12-10 21:35:22,348.10,61.90,19.50,65.20
1997-12-11 18:46:12,1.70,65.10,80.20,69.90
1997-12-12 08:30:58,345.10,67.40,233.30,62.80
1997-12-12 15:42:08,3.20,67.60,129.60,73.50
1997-12-12 21:08:36,353.10,67.00,29.00,70.80
1997-12-13 08:07:09,348.60,68.20,240.90,61.90
1997-12-13 12:37:48,359.30,68.20,183.60,72.00
1997-12-13 20:13:30,16.90,68.20,73.00,73.20
1997-12-14 21:41:19,345.70,68.50,8.40,70.90
1997-12-15 02:04:26,330.20,70.20,291.40,60.60
1997-12-15 10:38:14,337.10,68.50,195.40,71.00
1997-12-15 16:38:26,316.40,69.10,58.40,73.90
1997-12-16 04:13:57,356.60,68.10,285.60,57.70
1997-12-16 06:15:14,328.20,70.30,247.90,62.60
1997-12-16 07:37:35,324.70,72.00,231.20,68.00
1997-12-17 16:45:24,347.90,67.10,94.40,72.40
1997-12-17 22:20:16,340.20,66.80,352.80,67.60
1997-12-20 13:00:00,2.00,67.60,178.90,71.90
1997-12-20 19:15:59,344.20,66.80,51.30,71.30
1997-12-22 11:15:10,330.10,67.20,172.20,72.00
1997-12-23 12:45:36,330.20,70.20,142.80,76.10
1997-12-23 20:19:55,332.80,69.50,15.30,72.40
1997-12-23 21:11:36,359.30,68.70,34.00,72.70
1997-12-24 13:03:30,358.10,67.60,172.50,72.40
1997-12-25 02:56:24,336.10,70.60,286.00,60.40
1997-12-29 02:39:03,339.20,69.40,291.10,59.70
1997-12-29 16:09:42,352.60,68.50,109.10,74.20
1997-12-30 05:19:04,359.50,63.50,276.40,52.40
1997-12-30 09:24:24,359.50,63.50,232.20,59.10
1997-12-31 07:44:42,337.10,68.50,236.70,63.10
1997-12-31 15:44:19,342.20,67.60,103.60,73.10
1998-01-01 15:12:32,358.20,66.10,130.50,72.00
1998-01-01 19:44:51,348.30,68.70,46.20,73.20
1998-01-02 02:35:01,355.70,66.50,304.00,58.90
1998-01-02 06:20:16,318.20,67.60,238.90,61.70
1998-01-02 20:11:47,344.70,67.90,34.40,71.90
1998-01-02 21:08:59,355.60,67.10,32.00,71.00
1998-01-03 13:38:48,337.10,68.50,132.40,74.40
1998-01-04 12:43:02,318.40,69.00,126.50,74.90
1998-01-04 16:33:02,347.60,67.60,97.00,72.90
1998-01-05 10:06:08,352.60,68.50,220.50,66.70
1998-01-06 02:31:55,3.00,66.10,310.50,59.80
1998-01-06 02:49:08,318.40,69.00,276.60,58.10
1998-01-06 16:21:46,347.40,63.40,100.10,68.50
1998-01-06 19:48:27,339.30,65.00,37.50,69.10
1998-01-06 23:42:08,3.60,61.40,0.80,63.40
1998-01-09 14:41:30,318.10,66.90,91.50,72.10
1998-01-10 12:06:16,311.00,70.90,76.90,1.00
1998-01-10 15:57:39,352.20,65.90,111.30,71.40
1998-01-11 02:33:04,354.90,70.10,302.60,62.30
1998-01-11 16:51:44,0.60,66.10,107.40,71.60
1998-01-13 07:55:54,2.00,68.70,252.90,60.00
1998-01-13 13:50:14,349.60,66.20,144.30,72.10
1998-01-14 09:01:01,347.60,67.60,230.30,63.70
1998-01-15 10:38:39,309.90,71.20,164.30,76.30
1998-01-17 16:00:15,341.50,65.00,98.50,70.20
1998-01-17 18:47:04,343.50,65.90,58.40,70.50
1998-01-19 07:54:32,353.10,67.00,246.50,59.50
1998-01-19 09:40:38,351.60,67.40,225.00,64.60
1998-01-20 03:37:02,320.40,65.00,269.40,54.10
1998-01-22 00:59:00,344.40,68.40,314.60,62.90
1998-01-23 20:19:32,0.70,68.20,50.50,72.80
1998-01-23 22:24:50,343.10,68.20,352.00,68.90
1998-01-25 03:54:08,354.10,62.90,288.00,52.60
1998-01-25 13:00:00,17.30,68.70,200.90,70.40
1998-01-27 07:56:36,345.20,65.30,240.00,59.10
1998-01-27 08:48:44,357.10,65.00,239.10,59.00
1998-01-27 08:51:12,318.60,63.60,201.80,65.30
1998-01-27 13:53:34,338.80,65.50,129.90,71.40
1998-01-27 14:45:05,323.40,66.60,97.60,71.90
1998-01-27 15:22:30,333.50,67.90,99.50,73.30
1998-01-27 17:54:36,321.20,68.60,43.30,73.00
1998-01-27 18:24:03,326.90,70.10,40.00,74.40
1998-01-29 12:53:14,354.90,64.50,171.30,69.50
1998-01-29 16:02:35,358.40,63.50,117.20,69.10
1998-01-29 18:42:03,318.50,69.80,24.20,73.30
1998-01-30 09:21:34,348.30,60.20,222.50,57.90
1998-01-31 17:47:04,9.20,60.10,102.10,65.10
1998-01-31 18:05:38,359.50,61.50,87.50,66.20
1998-02-01 19:48:36,349.60,66.20,47.10,70.60
1998-02-01 20:13:45,352.00,66.40,42.50,70.70
1998-02-01 20:43:12,344.20,66.80,23.70,70.30
1998-02-01 20:58:32,329.40,67.60,0.30,69.20
1998-02-01 22:21:20,349.30,66.70,1.00,68.40
1998-02-07 11:44:18,345.70,66.40,184.90,70.20
1998-02-07 13:05:40,353.10,67.00,167.50,72.10
1998-02-07 17:00:08,341.40,67.00,83.30,72.00
1998-02-08 10:12:12,330.10,67.10,195.90,69.50
1998-02-08 10:18:20,16.50,67.80,238.80,62.00
1998-02-10 15:24:10,344.20,66.80,112.70,72.40
1998-02-10 19:15:23,346.00,68.00,50.10,72.60
1998-02-11 09:49:13,351.00,65.80,229.20,62.10
1998-02-11 11:35:20,6.50,65.40,211.00,65.40
1998-02-11 19:01:13,3.60,61.90,77.10,66.50
1998-02-11 20:38:08,328.40,59.50,11.20,62.40
1998-02-11 23:43:21,339.20,62.20,329.70,60.00
1998-02-12 00:47:08,319.30,63.20,298.20,54.50
1998-02-12 05:40:19,338.40,66.00,260.50,56.00
1998-02-12 07:58:25,337.00,63.50,233.00,58.90
1998-02-13 15:28:10,329.70,69.50,94.80,75.00
1998-02-14 19:12:08,353.40,65.90,61.20,70.60
1998-02-17 09:18:45,12.70,68.10,247.40,60.40
1998-02-18 00:13:28,344.70,58.30,328.60,56.30
1998-02-18 17:45:55,1.50,61.50,93.80,66.30
1998-02-18 19:27:07,35.90,63.70,104.20,68.90
1998-02-19 09:12:03,1.80,65.60,239.70,59.50
1998-02-20 07:27:53,8.20,66.90,262.30,56.70
1998-02-20 08:54:32,345.10,67.40,230.90,63.30
1998-02-20 15:25:03,353.10,67.00,124.40,72.80
1998-02-20 17:17:55,335.20,66.50,71.60,71.30
1998-02-21 15:00:48,342.20,64.40,117.30,70.00
1998-02-21 17:28:27,352.90,67.50,88.30,72.70
1998-02-21 19:50:17,343.70,65.60,38.10,69.70
1998-02-22 15:21:45,345.70,66.40,116.20,72.10
1998-02-23 01:47:11,352.30,65.40,310.40,59.10
1998-02-23 03:13:03,323.00,65.20,274.70,54.10
1998-02-24 00:41:50,339.30,65.00,313.80,59.40
1998-02-24 13:58:23,339.50,66.10,133.30,72.00
1998-02-25 06:27:15,343.40,66.10,256.30,56.70
1998-02-26 15:24:01,338.10,67.60,107.30,73.20
1998-02-26 23:26:33,340.60,67.90,330.50,65.40
1998-02-27 00:42:46,350.60,69.90,320.70,65.60
1998-02-27 17:01:29,12.10,67.10,118.90,72.90
1998-02-27 19:12:17,346.60,64.90,52.70,69.40
1998-02-27 19:44:48,333.50,67.90,24.30,71.40
1998-02-28 04:46:59,355.90,65.00,280.30,54.10
1998-02-28 12:53:58,332.10,62.40,142.00,68.40
1998-02-28 19:36:19,1.60,62.00,64.80,66.50
1998-03-01 12:55:08,298.30,65.60,102.40,70.90
1998-03-01 16:33:29,314.60,64.80,61.80,69.40
1998-03-01 20:54:56,339.20,62.20,15.70,65.30
1998-03-02 14:16:12,345.50,64.80,135.70,70.70
1998-03-03 19:23:45,320.60,65.70,16.80,68.70
1998-03-04 01:50:09,10.70,66.70,324.90,63.30
1998-03-05 07:03:04,338.20,62.00,245.40,54.60
1998-03-06 23:33:32,338.40,66.00,327.40,63.10
1998-03-06 23:45:21,340.70,66.30,326.70,63.20
1998-03-09 08:18:58,1.90,67.10,250.60,58.70
1998-03-09 09:05:23,341.80,66.50,225.90,63.50
1998-03-09 23:31:24,339.80,67.30,328.20,64.40
1998-03-10 12:40:46,8.90,62.10,195.20,64.90
1998-03-11 08:14:51,330.50,60.80,223.90,58.20
1998-03-11 12:25:32,341.80,63.20,166.00,68.60
1998-03-11 13:19:04,299.00,68.30,98.00,73.70
1998-03-11 15:27:42,346.60,64.90,116.90,70.50
1998-03-13 09:49:31,313.00,64.70,181.40,68.90
1998-03-13 16:03:39,318.00,65.40,75.00,70.20
1998-03-13 20:18:01,1.90,66.50,49.30,71.00
1998-03-14 12:05:47,318.90,65.80,144.20,71.70
1998-03-14 15:12:51,329.60,66.50,102.30,71.90
1998-03-15 01:44:35,325.70,61.70,291.30,51.80
1998-03-15 21:18:57,1.70,65.10,32.00,69.00
1998-03-15 22:14:09,325.70,63.50,335.10,62.10
1998-03-16 01:04:12,7.70,61.70,336.50,60.70
1998-03-16 12:38:30,0.50,63.00,187.00,66.80
1998-03-16 15:00:01,346.60,62.80,125.00,68.60
1998-03-17 06:53:45,330.30,66.00,243.00,59.20
1998-03-17 10:57:14,344.70,64.20,199.10,66.30
1998-03-17 21:57:11,28.20,67.00,51.00,71.50
1998-03-18 05:25:32,17.30,68.70,287.60,58.50
1998-03-20 09:06:43,324.00,68.10,210.60,68.20
1998-03-20 19:58:41,358.10,66.60,49.80,71.10
1998-03-22 13:36:38,329.80,65.30,130.70,71.20
1998-03-22 16:46:19,328.30,67.40,73.40,72.30
1998-03-23 03:14:12,332.40,66.50,280.20,55.60
1998-03-23 10:09:36,350.10,67.80,220.80,65.90
1998-03-24 04:52:26,355.10,69.10,279.00,58.30
